transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
7391,0,2129,8/5/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
9553,85,2129,3/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
9568,83,2128,21/1/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,34079
10439,8,2128,17/12/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",42560
5023,66,2127,21/2/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
5355,6,2127,14/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
9048,47,2127,28/11/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
10543,63,2127,23/9/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
19095,92,2127,22/7/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
439,33,2126,5/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698
5095,81,2126,22/3/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,35667
10791,34,2126,14/2/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,38750
13732,84,2126,2/2/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
4041,0,2125,17/12/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
9921,34,2125,17/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
10863,0,2125,13/11/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
12209,91,2125,29/7/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
13856,86,2125,28/1/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
19217,7,2125,3/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
5337,46,2124,3/11/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
5646,35,2124,19/3/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
13347,0,2124,30/4/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
15689,36,2124,11/3/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
16856,99,2124,16/5/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
17874,30,2124,21/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
199,33,2123,8/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
5711,42,2123,25/4/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
9995,4,2123,22/5/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
13792,41,2123,13/5/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
15501,86,2123,18/1/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
19683,54,2123,18/6/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
7086,18,2122,22/10/2017,TRUE,Cancelled,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533
9134,0,2122,7/12/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38002
13049,72,2122,22/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,36146
19206,0,2122,4/1/2017,TRUE,Approved,,,,,1615.62,,
2088,2,2121,9/1/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41167
2869,94,2121,2/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,42458
4329,69,2121,22/2/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,38859
6269,0,2121,10/1/2017,FALSE,Approved,,,,,1502.93,,
10891,85,2121,7/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36145
12860,83,2121,23/7/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36145
13962,81,2121,1/5/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,35667
14188,75,2121,10/2/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,41922
16741,8,2121,9/4/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",34586
17753,76,2121,4/5/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,40553
4498,55,2120,12/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
7332,8,2120,10/4/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
11179,28,2120,28/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
11498,40,2120,23/1/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
13980,92,2120,29/4/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
15612,4,2120,16/3/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
16419,18,2120,15/2/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
19585,68,2120,25/1/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
7120,54,2119,24/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
7572,71,2119,23/5/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
7987,52,2119,9/1/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
14317,59,2119,10/1/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
594,2,2118,17/8/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
957,12,2118,14/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
4510,81,2118,2/5/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
10500,32,2118,11/2/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
12029,33,2118,7/8/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
18702,0,2118,8/5/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
2064,54,2117,28/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
6162,90,2117,9/6/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
8361,98,2117,6/12/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
8431,45,2117,6/5/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
11929,64,2117,20/1/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
1853,75,2116,16/9/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,41533
3820,27,2116,8/7/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,33455
14456,3,2116,19/7/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784
18821,89,2116,2/2/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,36367
17451,48,2115,14/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41064
19740,45,2115,13/11/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,38991
1521,0,2114,8/7/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
2109,41,2114,11/7/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
3321,41,2114,16/12/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
4416,64,2114,2/4/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
7605,36,2114,9/3/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
16238,34,2114,20/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
8392,36,2113,25/3/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
12727,73,2113,27/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
12990,43,2113,29/6/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
15549,36,2113,5/4/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
2485,38,2112,9/3/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,36498
7871,17,2112,22/9/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,34165
7934,26,2112,28/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
17104,89,2112,8/11/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,36367
3739,28,2111,24/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",42696
5597,26,2111,17/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33552
9938,94,2111,20/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,33364
11534,53,2111,19/9/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,37823
13283,43,2111,13/9/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,40672
13625,30,2111,11/2/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,39031
14720,59,2111,9/4/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34143
18096,33,2111,10/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",40336
19167,88,2111,31/10/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,37539
2508,70,2110,6/4/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
3452,41,2110,7/1/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
7867,99,2110,4/12/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
10557,0,2110,28/6/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
11464,5,2110,27/8/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
13218,67,2110,21/8/2017,TRUE,Cancelled,Solex,Standard,medium,large,1071.23,$380.74,35160
18732,5,2110,13/4/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
394,58,2109,29/6/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707
2551,90,2109,1/4/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35560
2573,27,2109,31/8/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
5952,87,2109,28/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,36668
6304,0,2109,31/1/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,41434
14557,10,2109,26/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37873
15303,0,2109,17/2/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,41009
18553,0,2109,21/2/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,38859
4707,84,2108,23/1/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
12329,3,2108,24/2/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,39298
19731,30,2108,18/12/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,34527
1709,88,2107,27/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36367
2211,9,2107,10/8/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,42560
2027,9,2106,25/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",35160
6346,89,2106,12/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
12319,88,2106,26/1/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",40618
13207,38,2106,27/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,42172
2368,36,2105,3/3/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37668
3464,77,2105,19/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,34071
4189,91,2105,3/10/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,35455
9456,35,2105,13/4/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
16630,38,2105,7/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
2552,91,2104,15/5/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
4716,24,2104,10/6/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
6391,71,2104,12/3/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
7266,90,2104,2/4/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
14065,42,2104,17/9/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
14344,72,2104,11/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
17436,97,2104,17/3/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
18860,15,2104,11/1/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
1269,80,2103,7/6/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
2397,31,2103,19/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
7946,99,2103,20/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
11713,55,2103,21/6/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
13392,46,2103,28/7/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
14270,74,2103,10/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
15246,3,2103,14/9/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
16110,98,2103,3/2/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
16556,33,2103,16/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
18596,58,2103,16/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
3213,50,2102,2/12/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
7078,25,2102,5/3/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
7334,64,2102,23/9/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
9905,41,2102,16/2/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
11198,99,2102,15/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
15633,73,2102,13/4/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
16806,29,2102,13/12/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
712,82,2101,18/1/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,38859
879,3,2101,9/11/2017,TRUE,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,$388.92,33259
3373,74,2101,13/6/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36498
10958,21,2101,25/4/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,33552
11979,55,2101,21/11/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,41701
12100,42,2101,8/5/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",35455
16178,28,2101,10/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",34244
17390,85,2101,16/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36334
18466,1,2101,18/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,36833
19687,65,2101,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,37337
1037,81,2100,12/12/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
1951,53,2100,1/7/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
3393,48,2100,26/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
3425,31,2100,27/2/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
15854,58,2100,16/6/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
1172,0,2099,25/3/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218
4635,49,2099,12/5/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,42145
6670,46,2099,5/2/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40618
8818,33,2099,14/2/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39427
14823,0,2099,28/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34115
16882,25,2099,10/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",37220
18169,10,2099,14/5/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,36668
2729,59,2098,23/10/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
4121,17,2098,22/12/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
8495,53,2098,15/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
14656,0,2098,30/3/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
17088,0,2098,28/2/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
18525,91,2098,16/10/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
946,78,2097,15/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
7453,15,2097,26/4/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
8239,12,2097,5/5/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
8808,12,2097,22/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
8872,10,2097,22/5/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
17604,80,2097,23/1/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
2702,67,2096,15/8/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34165
3361,99,2096,20/8/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
7211,82,2096,5/4/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,34115
15491,38,2096,5/2/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37659
19802,54,2096,11/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,40487
683,73,2095,10/12/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
6082,99,2095,21/3/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
8491,91,2095,20/2/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
9291,100,2095,24/5/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
10661,37,2095,16/9/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
11449,19,2095,10/8/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
11874,1,2095,22/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
11923,41,2095,21/2/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
12525,10,2095,25/2/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
14256,81,2095,28/2/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
1637,35,2094,1/6/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
3729,14,2094,26/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
8105,91,2094,17/8/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
15652,98,2094,7/11/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
17864,33,2094,18/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
2450,72,2093,24/3/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
3278,92,2093,22/4/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
8793,25,2093,20/2/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
12125,56,2093,15/1/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
14033,0,2093,31/10/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
17429,88,2093,23/9/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
1147,34,2092,28/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
11096,5,2092,14/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
12618,28,2092,11/11/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
14351,34,2092,23/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
19661,80,2092,2/2/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
342,24,2091,14/3/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
13961,20,2091,2/6/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
14847,73,2091,13/5/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
3971,69,2090,20/7/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
7030,6,2090,18/7/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,33549
2524,0,2089,28/2/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
16269,0,2089,5/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
1416,57,2088,26/5/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143
5302,33,2088,14/3/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
6513,60,2088,21/9/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",38647
9033,31,2088,21/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,35052
9970,70,2088,11/12/2017,TRUE,Cancelled,Trek Bicycles,Standard,high,medium,495.72,$297.43,34996
12472,9,2088,7/4/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,37838
16629,51,2088,25/6/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",33259
10389,1,2087,5/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
14267,14,2087,9/9/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",35378
18053,53,2087,3/1/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,33259
18973,28,2087,27/5/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",42696
19513,20,2087,2/2/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",36334
8280,0,2086,21/3/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
9216,93,2086,25/3/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
19144,33,2086,23/9/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
3776,83,2085,27/1/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
13622,82,2085,3/12/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
18743,59,2085,6/1/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
6119,19,2084,21/1/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34244
10788,95,2084,11/11/2017,,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37539
19547,1,2084,2/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
1841,97,2083,7/3/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
3098,67,2083,2/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
3674,36,2083,10/7/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
6999,65,2083,12/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
11038,78,2083,11/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
11562,19,2083,27/8/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
15331,14,2083,26/4/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
18611,42,2083,4/10/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
19099,75,2083,15/12/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
5506,70,2082,5/12/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710
6058,27,2082,3/8/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698
8944,89,2082,22/1/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,37626
13235,87,2082,19/8/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,36833
15085,91,2082,18/10/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36833
19091,60,2082,29/12/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
19212,13,2082,31/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,37838
